date,region_code,pressure_index,estimate_label
2023-05-28,HGA,1.0782531704586469,censored_likelihood_pressure_index
2023-05-29,SHG,0.0,censored_likelihood_pressure_index
2023-05-31,SHG,0.0,censored_likelihood_pressure_index
2023-06-02,BDH,0.0,censored_likelihood_pressure_index
2023-06-03,BDH,1.007705033404397,censored_likelihood_pressure_index
2023-06-03,HGA,1.6969170847651425,censored_likelihood_pressure_index
2023-06-03,SHG,0.006762089402768119,censored_likelihood_pressure_index
2023-06-04,BDH,0.805779590758152,censored_likelihood_pressure_index
2023-06-05,HGA,0.4606505885093726,censored_likelihood_pressure_index
2023-06-06,BDH,0.006078367601801443,censored_likelihood_pressure_index
2023-06-06,SHG,0.0,censored_likelihood_pressure_index
2023-06-07,BDH,0.019377490267604634,censored_likelihood_pressure_index
2023-06-08,BDH,0.03457385527924376,censored_likelihood_pressure_index
2023-06-08,SHG,0.0,censored_likelihood_pressure_index
2023-06-09,BDH,0.049086197680358164,censored_likelihood_pressure_index
2023-06-10,BDH,1.0083175319878555,censored_likelihood_pressure_index
2023-06-10,HGA,1.5299709345541883,censored_likelihood_pressure_index
2023-06-10,SHG,0.0,censored_likelihood_pressure_index
2023-06-11,BDH,0.8585679996352116,censored_likelihood_pressure_index
2023-06-11,HGA,1.564852586939312,censored_likelihood_pressure_index
2023-06-11,SHG,0.0,censored_likelihood_pressure_index
2023-06-12,BDH,0.0,censored_likelihood_pressure_index
2023-06-12,HGA,0.4516003235367163,censored_likelihood_pressure_index
2023-06-13,BDH,0.07163419595918419,censored_likelihood_pressure_index
2023-06-14,BDH,0.0749716344526479,censored_likelihood_pressure_index
2023-06-15,BDH,0.04791318834864618,censored_likelihood_pressure_index
2023-06-15,SHG,0.0,censored_likelihood_pressure_index
2023-06-16,BDH,0.11982366019939697,censored_likelihood_pressure_index
2023-06-17,BDH,1.288768705203713,censored_likelihood_pressure_index
2023-06-17,HGA,2.009212287860696,censored_likelihood_pressure_index
2023-06-17,SHG,0.0,censored_likelihood_pressure_index
2023-06-18,BDH,1.1373780309412687,censored_likelihood_pressure_index
2023-06-18,HGA,1.9031267202835402,censored_likelihood_pressure_index
2023-06-18,SHG,0.0,censored_likelihood_pressure_index
2023-06-19,BDH,0.0317961595085756,censored_likelihood_pressure_index
2023-06-19,SHG,0.0,censored_likelihood_pressure_index
2023-06-20,HGA,0.43247056262782113,censored_likelihood_pressure_index
2023-06-21,HGA,0.5713860515443137,censored_likelihood_pressure_index
2023-06-22,BDH,1.2503358257003967,censored_likelihood_pressure_index
2023-06-22,HGA,2.2787593620687288,censored_likelihood_pressure_index
2023-06-23,BDH,3.119458089801607,censored_likelihood_pressure_index
2023-06-23,HGA,2.8611353443026672,censored_likelihood_pressure_index
2023-06-23,SHG,7.3792822302184895,censored_likelihood_pressure_index
2023-06-24,BDH,1.5261698885413066,censored_likelihood_pressure_index
2023-06-24,HGA,1.0696213239970769,censored_likelihood_pressure_index
2023-06-24,SHG,0.0,censored_likelihood_pressure_index
2023-06-25,BDH,0.5624158642245709,censored_likelihood_pressure_index
2023-06-25,HGA,0.552842681991002,censored_likelihood_pressure_index
2023-06-26,BDH,0.23119326767745765,censored_likelihood_pressure_index
2023-06-26,HGA,0.8588131224648483,censored_likelihood_pressure_index
2023-06-26,SHG,0.0,censored_likelihood_pressure_index
2023-06-27,BDH,0.2300882829074081,censored_likelihood_pressure_index
2023-06-28,BDH,0.5942374210155472,censored_likelihood_pressure_index
2023-06-28,SHG,0.0,censored_likelihood_pressure_index
2023-06-29,BDH,1.2248961281794308,censored_likelihood_pressure_index
2023-06-29,SHG,0.0,censored_likelihood_pressure_index
2023-06-30,BDH,0.41074495170922054,censored_likelihood_pressure_index
2023-06-30,SHG,0.0,censored_likelihood_pressure_index
2023-07-01,BDH,1.4712346663000755,censored_likelihood_pressure_index
2023-07-01,HGA,2.150861957213349,censored_likelihood_pressure_index
2023-07-01,SHG,0.0,censored_likelihood_pressure_index
2023-07-02,BDH,2.0167716054109035,censored_likelihood_pressure_index
2023-07-02,SHG,0.0,censored_likelihood_pressure_index
2023-07-03,BDH,0.5025534292776914,censored_likelihood_pressure_index
