date,theme_attraction,theme_coastal_resort,theme_destination,source_keyword_count,theme_attraction_lag_1,theme_attraction_lag_2,theme_attraction_lag_3,theme_attraction_lag_7,theme_coastal_resort_lag_1,theme_coastal_resort_lag_2,theme_coastal_resort_lag_3,theme_coastal_resort_lag_7,theme_destination_lag_1,theme_destination_lag_2,theme_destination_lag_3,theme_destination_lag_7
2019-04-18,0.27405501076816774,-0.27548149563337965,0.2064936460640312,10,-0.11330462702272429,0.1701065452590727,0.05626688002313163,-0.24092384009700674,-0.15968964774947741,-0.30563562268647915,-0.18984377480257694,-0.31407877826134706,0.16670442745802405,0.19520984210341358,0.1881483310602289,0.08578003244508627
2019-04-19,-0.02665620554121735,-0.2453273685802801,0.19252811646810974,10,0.27405501076816774,-0.11330462702272429,0.1701065452590727,0.0570609271702133,-0.27548149563337965,-0.15968964774947741,-0.30563562268647915,-0.36473771171055425,0.2064936460640312,0.16670442745802405,0.19520984210341358,0.06392104716474298
2019-04-20,-0.05439899164544812,-0.7133194204443849,0.11689838747730967,10,-0.02665620554121735,0.27405501076816774,-0.11330462702272429,-0.3072712703643775,-0.2453273685802801,-0.27548149563337965,-0.15968964774947741,-0.7965448111109396,0.19252811646810974,0.2064936460640312,0.16670442745802405,-0.07229834340982472
2019-04-21,0.3489824295676167,-0.5263638327151677,0.18211252981140297,10,-0.05439899164544812,-0.02665620554121735,0.27405501076816774,-0.13544143708897197,-0.7133194204443849,-0.2453273685802801,-0.27548149563337965,-0.7627721888114681,0.11689838747730967,0.19252811646810974,0.2064936460640312,-0.059620067186714434
2019-04-22,0.48097146350935654,0.05380157178646731,0.4856163808006553,10,0.3489824295676167,-0.05439899164544812,-0.02665620554121735,0.05626688002313163,-0.5263638327151677,-0.7133194204443849,-0.2453273685802801,-0.18984377480257694,0.18211252981140297,0.11689838747730967,0.19252811646810974,0.1881483310602289
2019-04-23,-0.12808873661609915,-0.15848348266735343,0.42688465696990374,10,0.48097146350935654,0.3489824295676167,-0.05439899164544812,0.1701065452590727,0.05380157178646731,-0.5263638327151677,-0.7133194204443849,-0.30563562268647915,0.4856163808006553,0.18211252981140297,0.11689838747730967,0.19520984210341358
2019-04-24,0.07926588602503287,-0.10903071430027018,0.31260574803937075,10,-0.12808873661609915,0.48097146350935654,0.3489824295676167,-0.11330462702272429,-0.15848348266735343,0.05380157178646731,-0.5263638327151677,-0.15968964774947741,0.42688465696990374,0.4856163808006553,0.18211252981140297,0.16670442745802405
2019-04-25,0.43157896562535936,-0.11144304446451815,0.3881711153032013,10,0.07926588602503287,-0.12808873661609915,0.48097146350935654,0.27405501076816774,-0.10903071430027018,-0.15848348266735343,0.05380157178646731,-0.27548149563337965,0.31260574803937075,0.42688465696990374,0.4856163808006553,0.2064936460640312
2019-04-26,0.6813213173698084,-0.11747386987513805,0.5901318858315895,10,0.43157896562535936,0.07926588602503287,-0.12808873661609915,-0.02665620554121735,-0.11144304446451815,-0.10903071430027018,-0.15848348266735343,-0.2453273685802801,0.3881711153032013,0.31260574803937075,0.42688465696990374,0.19252811646810974
2019-04-27,0.1865085811333227,-0.7145255855265089,0.48240073062634553,10,0.6813213173698084,0.43157896562535936,0.07926588602503287,-0.05439899164544812,-0.11747386987513805,-0.11144304446451815,-0.10903071430027018,-0.7133194204443849,0.5901318858315895,0.3881711153032013,0.31260574803937075,0.11689838747730967
2019-04-28,0.8537308397931678,0.05621390195071527,0.8898849233588887,10,0.1865085811333227,0.6813213173698084,0.43157896562535936,0.3489824295676167,-0.7145255855265089,-0.11747386987513805,-0.11144304446451815,-0.5263638327151677,0.48240073062634553,0.5901318858315895,0.3881711153032013,0.18211252981140297
2019-04-29,1.2195767227992778,0.2938284231291396,1.1941664937657344,10,0.8537308397931678,0.1865085811333227,0.6813213173698084,0.48097146350935654,0.05621390195071527,-0.7145255855265089,-0.11747386987513805,0.05380157178646731,0.8898849233588887,0.48240073062634553,0.5901318858315895,0.4856163808006553
2019-04-30,2.3150105187755896,0.5784833825103992,2.2456172119569837,10,1.2195767227992778,0.8537308397931678,0.1865085811333227,-0.12808873661609915,0.2938284231291396,0.05621390195071527,-0.7145255855265089,-0.15848348266735343,1.1941664937657344,0.8898849233588887,0.48240073062634553,0.42688465696990374
2019-05-01,2.790368539283834,0.2431694896799324,2.649735919467379,10,2.3150105187755896,1.2195767227992778,0.8537308397931678,0.07926588602503287,0.5784833825103992,0.2938284231291396,0.05621390195071527,-0.10903071430027018,2.2456172119569837,1.1941664937657344,0.8898849233588887,0.31260574803937075
2019-05-02,2.837256167030087,1.4927565147603772,2.27464432086733,10,2.790368539283834,2.3150105187755896,1.2195767227992778,0.43157896562535936,0.2431694896799324,0.5784833825103992,0.2938284231291396,-0.11144304446451815,2.649735919467379,2.2456172119569837,1.1941664937657344,0.3881711153032013
2019-05-03,2.159073156839678,0.9608377135437014,1.199037477209283,10,2.837256167030087,2.790368539283834,2.3150105187755896,0.6813213173698084,1.4927565147603772,0.2431694896799324,0.5784833825103992,-0.11747386987513805,2.27464432086733,2.649735919467379,2.2456172119569837,0.5901318858315895
2019-05-04,1.211259244942148,0.14185162278151794,0.6809888339068187,10,2.159073156839678,2.837256167030087,2.790368539283834,0.1865085811333227,0.9608377135437014,1.4927565147603772,0.2431694896799324,-0.7145255855265089,1.199037477209283,2.27464432086733,2.649735919467379,0.48240073062634553
2019-05-05,0.7795715530819384,0.5061134775829603,0.4568049721270043,10,1.211259244942148,2.159073156839678,2.837256167030087,0.8537308397931678,0.14185162278151794,0.9608377135437014,1.4927565147603772,0.05621390195071527,0.6809888339068187,1.199037477209283,2.27464432086733,0.8898849233588887
2019-05-06,0.8792664705754221,0.10446050523567453,0.2564724987669205,10,0.7795715530819384,1.211259244942148,2.159073156839678,1.2195767227992778,0.5061134775829603,0.14185162278151794,0.9608377135437014,0.2938284231291396,0.4568049721270043,0.6809888339068187,1.199037477209283,1.1941664937657344
2019-05-07,0.35618333116599676,-0.05837178085106297,0.21873582564853042,10,0.8792664705754221,0.7795715530819384,1.211259244942148,2.3150105187755896,0.10446050523567453,0.5061134775829603,0.14185162278151794,0.5784833825103992,0.2564724987669205,0.4568049721270043,0.6809888339068187,2.2456172119569837
2019-05-08,0.21236604292229977,-0.15848348266735343,0.10728048605534606,10,0.35618333116599676,0.8792664705754221,0.7795715530819384,2.790368539283834,-0.05837178085106297,0.10446050523567453,0.5061134775829603,0.2431694896799324,0.21873582564853042,0.2564724987669205,0.4568049721270043,2.649735919467379
2019-05-09,0.2875977043630212,-0.09335056823265843,0.1954359776256697,10,0.21236604292229977,0.35618333116599676,0.8792664705754221,2.837256167030087,-0.15848348266735343,-0.05837178085106297,0.10446050523567453,1.4927565147603772,0.10728048605534606,0.21873582564853042,0.2564724987669205,2.27464432086733
2019-05-10,0.19163020408257447,-0.2573890194015199,0.18776898298562936,10,0.2875977043630212,0.21236604292229977,0.35618333116599676,2.159073156839678,-0.09335056823265843,-0.15848348266735343,-0.05837178085106297,0.9608377135437014,0.1954359776256697,0.10728048605534606,0.21873582564853042,1.199037477209283
2019-05-11,0.24170404408815102,-0.7784523348790798,0.10382742207100693,10,0.19163020408257447,0.2875977043630212,0.21236604292229977,1.211259244942148,-0.2573890194015199,-0.09335056823265843,-0.15848348266735343,0.14185162278151794,0.18776898298562936,0.1954359776256697,0.10728048605534606,0.6809888339068187
2019-05-12,-0.15931836308669042,-0.7941324809466916,0.04731578437465951,10,0.24170404408815102,0.19163020408257447,0.2875977043630212,0.7795715530819384,-0.7784523348790798,-0.2573890194015199,-0.09335056823265843,0.5061134775829603,0.10382742207100693,0.18776898298562936,0.1954359776256697,0.4568049721270043
2019-05-13,0.0018246073818274505,-0.07284576183655074,0.2638790816051717,10,-0.15931836308669042,0.24170404408815102,0.19163020408257447,0.8792664705754221,-0.7941324809466916,-0.7784523348790798,-0.2573890194015199,0.10446050523567453,0.04731578437465951,0.10382742207100693,0.18776898298562936,0.2564724987669205
2019-05-14,0.10960583710784282,-0.2730691654691317,0.28844587598502863,10,0.0018246073818274505,-0.15931836308669042,0.24170404408815102,0.35618333116599676,-0.07284576183655074,-0.7941324809466916,-0.7784523348790798,-0.05837178085106297,0.2638790816051717,0.04731578437465951,0.10382742207100693,0.21873582564853042
2019-05-15,0.5526685139397387,-0.07163959675442676,0.25769392712830896,10,0.10960583710784282,0.0018246073818274505,-0.15931836308669042,0.21236604292229977,-0.2730691654691317,-0.07284576183655074,-0.7941324809466916,-0.15848348266735343,0.28844587598502863,0.2638790816051717,0.04731578437465951,0.10728048605534606
2019-05-16,0.19598597178573585,-0.08249508249354259,0.3533003893265073,10,0.5526685139397387,0.10960583710784282,0.0018246073818274505,0.2875977043630212,-0.07163959675442676,-0.2730691654691317,-0.07284576183655074,-0.09335056823265843,0.25769392712830896,0.28844587598502863,0.2638790816051717,0.1954359776256697
2019-05-17,0.07058766783642886,-0.13074168577850184,0.26810322627560973,10,0.19598597178573585,0.5526685139397387,0.10960583710784282,0.19163020408257447,-0.08249508249354259,-0.07163959675442676,-0.2730691654691317,-0.2573890194015199,0.3533003893265073,0.25769392712830896,0.28844587598502863,0.18776898298562936
2019-05-18,0.15525776416548248,0.02364744473336777,0.1057188943376228,10,0.07058766783642886,0.19598597178573585,0.5526685139397387,0.24170404408815102,-0.13074168577850184,-0.08249508249354259,-0.07163959675442676,-0.7784523348790798,0.26810322627560973,0.3533003893265073,0.25769392712830896,0.10382742207100693
2019-05-19,0.07298958428269864,-0.04389779986557519,0.10240395444493318,10,0.15525776416548248,0.07058766783642886,0.19598597178573585,-0.15931836308669042,0.02364744473336777,-0.13074168577850184,-0.08249508249354259,-0.7941324809466916,0.1057188943376228,0.26810322627560973,0.3533003893265073,0.04731578437465951
2019-05-20,0.3498693523876702,0.13943929261726998,0.1949482886724887,10,0.07298958428269864,0.15525776416548248,0.07058766783642886,0.0018246073818274505,-0.04389779986557519,0.02364744473336777,-0.13074168577850184,-0.07284576183655074,0.10240395444493318,0.1057188943376228,0.26810322627560973,0.2638790816051717
2019-05-21,0.2882814482422664,0.14064545769939396,0.30056660216238124,10,0.3498693523876702,0.07298958428269864,0.15525776416548248,0.10960583710784282,0.13943929261726998,-0.04389779986557519,0.02364744473336777,-0.2730691654691317,0.1949482886724887,0.10240395444493318,0.1057188943376228,0.28844587598502863
2019-05-22,0.2055764646022422,0.08274953375744286,0.3343726583873583,10,0.2882814482422664,0.3498693523876702,0.07298958428269864,0.5526685139397387,0.14064545769939396,0.13943929261726998,-0.04389779986557519,-0.07163959675442676,0.30056660216238124,0.1949482886724887,0.10240395444493318,0.25769392712830896
2019-05-23,0.16079971617029667,-0.01012517756610371,0.36352928676590707,10,0.2055764646022422,0.2882814482422664,0.3498693523876702,0.19598597178573585,0.08274953375744286,0.14064545769939396,0.13943929261726998,-0.08249508249354259,0.3343726583873583,0.30056660216238124,0.1949482886724887,0.3533003893265073
2019-05-24,0.481954641387005,0.16959341967036953,0.3763883693764175,10,0.16079971617029667,0.2055764646022422,0.2882814482422664,0.07058766783642886,-0.01012517756610371,0.08274953375744286,0.14064545769939396,-0.13074168577850184,0.36352928676590707,0.3343726583873583,0.30056660216238124,0.26810322627560973
2019-05-25,0.5323274630439088,-0.07887658724717066,0.2820258821657683,10,0.481954641387005,0.16079971617029667,0.2055764646022422,0.15525776416548248,0.16959341967036953,-0.01012517756610371,0.08274953375744286,0.02364744473336777,0.3763883693764175,0.36352928676590707,0.3343726583873583,0.1057188943376228
2019-05-26,-0.07055645188437505,-0.29839863219373525,0.27227080154389877,10,0.5323274630439088,0.481954641387005,0.16079971617029667,0.07298958428269864,-0.07887658724717066,0.16959341967036953,-0.01012517756610371,-0.04389779986557519,0.2820258821657683,0.3763883693764175,0.36352928676590707,0.10240395444493318
2019-05-27,0.29824190714766746,0.30347774378613146,0.444149560605689,10,-0.07055645188437505,0.5323274630439088,0.481954641387005,0.3498693523876702,-0.29839863219373525,-0.07887658724717066,0.16959341967036953,0.13943929261726998,0.27227080154389877,0.2820258821657683,0.3763883693764175,0.1949482886724887
2019-05-28,0.26790382146417546,0.34207502641409887,0.3703244035470258,10,0.29824190714766746,-0.07055645188437505,0.5323274630439088,0.2882814482422664,0.30347774378613146,-0.29839863219373525,-0.07887658724717066,0.14064545769939396,0.444149560605689,0.27227080154389877,0.2820258821657683,0.30056660216238124
2019-05-29,0.36054764110694126,1.173122767997522,0.46604719738184797,10,0.26790382146417546,0.29824190714766746,-0.07055645188437505,0.2055764646022422,0.34207502641409887,0.30347774378613146,-0.29839863219373525,0.08274953375744286,0.3703244035470258,0.444149560605689,0.27227080154389877,0.3343726583873583
2019-05-30,0.040166302099842795,0.8607260117274109,0.3785543660842067,10,0.36054764110694126,0.26790382146417546,0.29824190714766746,0.16079971617029667,1.173122767997522,0.34207502641409887,0.30347774378613146,-0.01012517756610371,0.46604719738184797,0.3703244035470258,0.444149560605689,0.36352928676590707
2019-05-31,0.4691575336543303,1.0657740756884877,0.41457759104369946,10,0.040166302099842795,0.36054764110694126,0.26790382146417546,0.481954641387005,0.8607260117274109,1.173122767997522,0.34207502641409887,0.16959341967036953,0.3785543660842067,0.46604719738184797,0.3703244035470258,0.3763883693764175
2019-06-01,0.5205526859151488,0.49767032200809247,0.3035000115681494,10,0.4691575336543303,0.040166302099842795,0.36054764110694126,0.5323274630439088,1.0657740756884877,0.8607260117274109,1.173122767997522,-0.07887658724717066,0.41457759104369946,0.3785543660842067,0.46604719738184797,0.2820258821657683
2019-06-02,0.43996386520971686,0.4325374075733975,0.29177128923805284,10,0.5205526859151488,0.4691575336543303,0.040166302099842795,-0.07055645188437505,0.49767032200809247,1.0657740756884877,0.8607260117274109,-0.29839863219373525,0.3035000115681494,0.41457759104369946,0.3785543660842067,0.27227080154389877
2019-06-03,0.5013703337047337,1.1948337394757538,0.6125870578979481,10,0.43996386520971686,0.5205526859151488,0.4691575336543303,0.29824190714766746,0.4325374075733975,0.49767032200809247,1.0657740756884877,0.30347774378613146,0.29177128923805284,0.3035000115681494,0.41457759104369946,0.444149560605689
2019-06-04,0.5884325632366263,0.9765178596113131,0.550412875514486,10,0.5013703337047337,0.43996386520971686,0.5205526859151488,0.26790382146417546,1.1948337394757538,0.4325374075733975,0.49767032200809247,0.34207502641409887,0.6125870578979481,0.29177128923805284,0.3035000115681494,0.3703244035470258
2019-06-05,0.712736642484711,1.1972460696400018,0.773658108768225,10,0.5884325632366263,0.5013703337047337,0.43996386520971686,0.36054764110694126,0.9765178596113131,1.1948337394757538,0.4325374075733975,1.173122767997522,0.550412875514486,0.6125870578979481,0.29177128923805284,0.46604719738184797
2019-06-06,1.0341242695183692,1.0669802407706117,1.1700281381812294,10,0.712736642484711,0.5884325632366263,0.5013703337047337,0.040166302099842795,1.1972460696400018,0.9765178596113131,1.1948337394757538,0.8607260117274109,0.773658108768225,0.550412875514486,0.6125870578979481,0.3785543660842067
2019-06-07,1.194294382877143,1.0983405329058353,1.3213775026143766,10,1.0341242695183692,0.712736642484711,0.5884325632366263,0.4691575336543303,1.0669802407706117,1.1972460696400018,0.9765178596113131,1.0657740756884877,1.1700281381812294,0.773658108768225,0.550412875514486,0.41457759104369946
2019-06-08,1.3519288142347623,0.26488046115816405,1.2905203805655305,10,1.194294382877143,1.0341242695183692,0.712736642484711,0.5205526859151488,1.0983405329058353,1.0669802407706117,1.1972460696400018,0.49767032200809247,1.3213775026143766,1.1700281381812294,0.773658108768225,0.3035000115681494
2019-06-09,0.8125977130741849,0.7340786781043929,1.0546217582786261,10,1.3519288142347623,1.194294382877143,1.0341242695183692,0.43996386520971686,0.26488046115816405,1.0983405329058353,1.0669802407706117,0.4325374075733975,1.2905203805655305,1.3213775026143766,1.1700281381812294,0.29177128923805284
2019-06-10,0.8152424497063341,1.2684098094853167,1.0456282392338123,10,0.8125977130741849,1.3519288142347623,1.194294382877143,0.5013703337047337,0.7340786781043929,0.26488046115816405,1.0983405329058353,1.1948337394757538,1.0546217582786261,1.2905203805655305,1.3213775026143766,0.6125870578979481
2019-06-11,1.021552313568789,0.9560130532152055,0.8267914108095061,10,0.8152424497063341,0.8125977130741849,1.3519288142347623,0.5884325632366263,1.2684098094853167,0.7340786781043929,0.26488046115816405,0.9765178596113131,1.0456282392338123,1.0546217582786261,1.2905203805655305,0.550412875514486
2019-06-12,0.626872645048395,0.8462520307419231,0.6917139790786425,10,1.021552313568789,0.8152424497063341,0.8125977130741849,0.712736642484711,0.9560130532152055,1.2684098094853167,0.7340786781043929,1.1972460696400018,0.8267914108095061,1.0456282392338123,1.0546217582786261,0.773658108768225
2019-06-13,1.0193713214511766,0.6074313444813748,0.5419938561140867,10,0.626872645048395,1.021552313568789,0.8152424497063341,1.0341242695183692,0.8462520307419231,0.9560130532152055,1.2684098094853167,1.0669802407706117,0.6917139790786425,0.8267914108095061,1.0456282392338123,1.1700281381812294
2019-06-14,1.3786788759610498,0.5386799348003078,0.6043435114899578,10,1.0193713214511766,0.626872645048395,1.021552313568789,1.194294382877143,0.6074313444813748,0.8462520307419231,0.9560130532152055,1.0983405329058353,0.5419938561140867,0.6917139790786425,0.8267914108095061,1.3213775026143766
2019-06-15,1.7297004284941073,0.010379628830003974,0.7868828677963693,10,1.3786788759610498,1.0193713214511766,0.626872645048395,1.3519288142347623,0.5386799348003078,0.6074313444813748,0.8462520307419231,0.26488046115816405,0.6043435114899578,0.5419938561140867,0.6917139790786425,1.2905203805655305
2019-06-16,1.2330289606534839,-0.06802110150805482,0.6709442261435662,10,1.7297004284941073,1.3786788759610498,1.0193713214511766,0.8125977130741849,0.010379628830003974,0.5386799348003078,0.6074313444813748,0.7340786781043929,0.7868828677963693,0.6043435114899578,0.5419938561140867,1.0546217582786261
2019-06-17,0.3467229269819176,0.6243176556311105,0.8322973492293185,10,1.2330289606534839,1.7297004284941073,1.3786788759610498,0.8152424497063341,-0.06802110150805482,0.010379628830003974,0.5386799348003078,1.2684098094853167,0.6709442261435662,0.7868828677963693,0.6043435114899578,1.0456282392338123
2019-06-18,0.6699487026413871,0.6014005190707549,0.8753277721268414,10,0.3467229269819176,1.2330289606534839,1.7297004284941073,1.021552313568789,0.6243176556311105,-0.06802110150805482,0.010379628830003974,0.9560130532152055,0.8322973492293185,0.6709442261435662,0.7868828677963693,0.8267914108095061
2019-06-19,0.8613663455529397,3.092131413656777,1.0109319658623277,10,0.6699487026413871,0.3467229269819176,1.2330289606534839,0.626872645048395,0.6014005190707549,0.6243176556311105,-0.06802110150805482,0.8462520307419231,0.8753277721268414,0.8322973492293185,0.6709442261435662,0.6917139790786425
2019-06-20,0.8811436634760703,0.79076843696422,1.1413975313864893,10,0.8613663455529397,0.6699487026413871,0.3467229269819176,1.0193713214511766,3.092131413656777,0.6014005190707549,0.6243176556311105,0.6074313444813748,1.0109319658623277,0.8753277721268414,0.8322973492293185,0.5419938561140867
2019-06-21,0.6222228543695512,1.050093929620876,1.1851010527354078,10,0.8811436634760703,0.8613663455529397,0.6699487026413871,1.3786788759610498,0.79076843696422,3.092131413656777,0.6014005190707549,0.5386799348003078,1.1413975313864893,1.0109319658623277,0.8753277721268414,0.6043435114899578
2019-06-22,1.3057421357284644,0.7364910082686408,1.1016288730028616,10,0.6222228543695512,0.8811436634760703,0.8613663455529397,1.7297004284941073,1.050093929620876,0.79076843696422,3.092131413656777,0.010379628830003974,1.1851010527354078,1.1413975313864893,1.0109319658623277,0.7868828677963693
2019-06-23,0.7824560737871686,0.6918629002300535,1.1345224869726098,10,1.3057421357284644,0.6222228543695512,0.8811436634760703,1.2330289606534839,0.7364910082686408,1.050093929620876,0.79076843696422,-0.06802110150805482,1.1016288730028616,1.1851010527354078,1.1413975313864893,0.6709442261435662
2019-06-24,0.6902970319206087,1.438479086064798,1.514223045213142,10,0.7824560737871686,1.3057421357284644,0.6222228543695512,0.3467229269819176,0.6918629002300535,0.7364910082686408,1.050093929620876,0.6243176556311105,1.1345224869726098,1.1016288730028616,1.1851010527354078,0.8322973492293185
2019-06-25,0.7468154904613794,1.0537124248672478,1.530466743628071,10,0.6902970319206087,0.7824560737871686,1.3057421357284644,0.6699487026413871,1.438479086064798,0.6918629002300535,0.7364910082686408,0.6014005190707549,1.514223045213142,1.1345224869726098,1.1016288730028616,0.8753277721268414
2019-06-26,1.1486607242771898,1.0054658215822887,1.3315284382588437,10,0.7468154904613794,0.6902970319206087,0.7824560737871686,0.8613663455529397,1.0537124248672478,1.438479086064798,0.6918629002300535,3.092131413656777,1.530466743628071,1.514223045213142,1.1345224869726098,1.0109319658623277
2019-06-27,0.9821080900321334,0.986167180268305,1.2872239195689033,10,1.1486607242771898,0.7468154904613794,0.6902970319206087,0.8811436634760703,1.0054658215822887,1.0537124248672478,1.438479086064798,0.79076843696422,1.3315284382588437,1.530466743628071,1.514223045213142,1.1413975313864893
2019-06-28,1.0902239983554027,0.9668685389543212,1.179638427070604,10,0.9821080900321334,1.1486607242771898,0.7468154904613794,0.6222228543695512,0.986167180268305,1.0054658215822887,1.0537124248672478,1.050093929620876,1.2872239195689033,1.3315284382588437,1.530466743628071,1.1851010527354078
2019-06-29,0.8497741128594927,0.8341903799206833,1.0213384581498366,10,1.0902239983554027,0.9821080900321334,1.1486607242771898,1.3057421357284644,0.9668685389543212,0.986167180268305,1.0054658215822887,0.7364910082686408,1.179638427070604,1.2872239195689033,1.3315284382588437,1.1016288730028616
2019-06-30,0.7451381314672932,0.8353965450028072,1.0257991211551865,10,0.8497741128594927,1.0902239983554027,0.9821080900321334,0.7824560737871686,0.8341903799206833,0.9668685389543212,0.986167180268305,0.6918629002300535,1.0213384581498366,1.179638427070604,1.2872239195689033,1.1345224869726098
2019-07-01,1.0859114408824804,1.4710455432821454,1.22273949853582,10,0.7451381314672932,0.8497741128594927,1.0902239983554027,0.6902970319206087,0.8353965450028072,0.8341903799206833,0.9668685389543212,1.438479086064798,1.0257991211551865,1.0213384581498366,1.179638427070604,1.514223045213142
2019-07-02,1.0601941754594304,1.3419858794948796,1.1929799385772994,10,1.0859114408824804,0.7451381314672932,0.8497741128594927,0.7468154904613794,1.4710455432821454,0.8353965450028072,0.8341903799206833,1.0537124248672478,1.22273949853582,1.0257991211551865,1.0213384581498366,1.530466743628071
2019-07-03,1.0398492769341572,1.107989853562827,1.2223090991450944,10,1.0601941754594304,1.0859114408824804,0.7451381314672932,1.1486607242771898,1.3419858794948796,1.4710455432821454,0.8353965450028072,1.0054658215822887,1.1929799385772994,1.22273949853582,1.0257991211551865,1.3315284382588437
2019-07-04,1.1552444429190654,1.0983405329058353,1.2726398433658344,10,1.0398492769341572,1.0601941754594304,1.0859114408824804,0.9821080900321334,1.107989853562827,1.3419858794948796,1.4710455432821454,0.986167180268305,1.2223090991450944,1.1929799385772994,1.22273949853582,1.2872239195689033
2019-07-05,1.3390406637850647,0.9234465959978579,1.2407545255208685,10,1.1552444429190654,1.0398492769341572,1.0601941754594304,1.0902239983554027,1.0983405329058353,1.107989853562827,1.3419858794948796,0.9668685389543212,1.2726398433658344,1.2223090991450944,1.1929799385772994,1.179638427070604
2019-07-06,1.2016780918632466,0.47234085528348885,1.0782935643684026,10,1.3390406637850647,1.1552444429190654,1.0398492769341572,0.8497741128594927,0.9234465959978579,1.0983405329058353,1.107989853562827,0.8341903799206833,1.2407545255208685,1.2726398433658344,1.2223090991450944,1.0213384581498366
2019-07-07,0.9534619111387073,0.8378088751670553,1.1195085257115758,10,1.2016780918632466,1.3390406637850647,1.1552444429190654,0.7451381314672932,0.47234085528348885,0.9234465959978579,1.0983405329058353,0.8353965450028072,1.0782935643684026,1.2407545255208685,1.2726398433658344,1.0257991211551865
2019-07-08,0.9988215149705502,1.6218161785476433,1.315177727340423,10,0.9534619111387073,1.2016780918632466,1.3390406637850647,1.0859114408824804,0.8378088751670553,0.47234085528348885,0.9234465959978579,1.4710455432821454,1.1195085257115758,1.0782935643684026,1.2407545255208685,1.22273949853582
2019-07-09,1.1605890852829341,1.3492228699876234,1.3479538472743122,10,0.9988215149705502,0.9534619111387073,1.2016780918632466,1.0601941754594304,1.6218161785476433,0.8378088751670553,0.47234085528348885,1.3419858794948796,1.315177727340423,1.1195085257115758,1.0782935643684026,1.1929799385772994
2019-07-10,1.2204577645460775,1.2008645648863736,1.5019787365822193,10,1.1605890852829341,0.9988215149705502,0.9534619111387073,1.0398492769341572,1.3492228699876234,1.6218161785476433,0.8378088751670553,1.107989853562827,1.3479538472743122,1.315177727340423,1.1195085257115758,1.2223090991450944
2019-07-11,1.562178093590746,1.2949454412920443,1.896235795967629,10,1.2204577645460775,1.1605890852829341,0.9988215149705502,1.1552444429190654,1.2008645648863736,1.3492228699876234,1.6218161785476433,1.0983405329058353,1.5019787365822193,1.3479538472743122,1.315177727340423,1.2726398433658344
2019-07-12,1.5685164166134482,1.4686332131178976,1.6575239703016476,10,1.562178093590746,1.2204577645460775,1.1605890852829341,1.3390406637850647,1.2949454412920443,1.2008645648863736,1.3492228699876234,0.9234465959978579,1.896235795967629,1.5019787365822193,1.3479538472743122,1.2407545255208685
2019-07-13,1.2565833589439364,0.7003060558049213,1.4753666556608165,10,1.5685164166134482,1.562178093590746,1.2204577645460775,1.2016780918632466,1.4686332131178976,1.2949454412920443,1.2008645648863736,0.47234085528348885,1.6575239703016476,1.896235795967629,1.5019787365822193,1.0782935643684026
2019-07-14,1.2132539665468145,0.8993232943553783,1.452189633470661,10,1.2565833589439364,1.5685164166134482,1.562178093590746,0.9534619111387073,0.7003060558049213,1.4686332131178976,1.2949454412920443,0.8378088751670553,1.4753666556608165,1.6575239703016476,1.896235795967629,1.1195085257115758
2019-07-15,1.564870286517966,1.5542709339487002,1.5847972345151675,10,1.2132539665468145,1.2565833589439364,1.5685164166134482,0.9988215149705502,0.8993232943553783,0.7003060558049213,1.4686332131178976,1.6218161785476433,1.452189633470661,1.4753666556608165,1.6575239703016476,1.315177727340423
2019-07-16,1.4631247893376378,1.509642825910113,1.52426093992695,10,1.564870286517966,1.2132539665468145,1.2565833589439364,1.1605890852829341,1.5542709339487002,0.8993232943553783,0.7003060558049213,1.3492228699876234,1.5847972345151675,1.452189633470661,1.4753666556608165,1.3479538472743122
2019-07-17,1.4802583713958233,1.3045947619490361,1.6404298648031008,10,1.4631247893376378,1.564870286517966,1.2132539665468145,1.2204577645460775,1.509642825910113,1.5542709339487002,0.8993232943553783,1.2008645648863736,1.52426093992695,1.5847972345151675,1.452189633470661,1.5019787365822193
2019-07-18,1.3818460881004702,1.234637187185845,1.7892010168861965,10,1.4802583713958233,1.4631247893376378,1.564870286517966,1.562178093590746,1.3045947619490361,1.509642825910113,1.5542709339487002,1.2949454412920443,1.6404298648031008,1.52426093992695,1.5847972345151675,1.896235795967629
2019-07-19,0.9800403904858757,1.376964666876475,1.6665835365629043,10,1.3818460881004702,1.4802583713958233,1.4631247893376378,1.5685164166134482,1.234637187185845,1.3045947619490361,1.509642825910113,1.4686332131178976,1.7892010168861965,1.6404298648031008,1.52426093992695,1.6575239703016476
2019-07-20,1.3012553809108696,4.088423771491185,1.3819531791957078,10,0.9800403904858757,1.3818460881004702,1.4802583713958233,1.2565833589439364,1.376964666876475,1.234637187185845,1.3045947619490361,0.7003060558049213,1.6665835365629043,1.7892010168861965,1.6404298648031008,1.4753666556608165
2019-07-21,1.072782183229919,5.956773483701233,1.4460641825354403,10,1.3012553809108696,0.9800403904858757,1.3818460881004702,1.2132539665468145,4.088423771491185,1.376964666876475,1.234637187185845,0.8993232943553783,1.3819531791957078,1.6665835365629043,1.7892010168861965,1.452189633470661
